"Unique_CommentID","newsgroup","newsgroup_ID","Thread.ID","NG_Relative_CommentID","NG_Relative_ThreadID","Comment.ID","Unique.Comment.ID","Author","Date.and.Time","Full.Text","URL.String","Hour","Date","SentimentScore","Relevancy"
"NG04_TH03175_CM00019","netpolitics","NG04","NG04_TH03175","TH03175_CM00019","TH03175","CM00019","TH03175_CM00019","Not Bill Joy",1985-05-31 10:37:35,">Let's get something straight:
>
>	1. ""Equal Opportunity"" is a FAIR SHOT.
>
>	2. ""Affirmative Action"" is MORE THAN a
>	   fair shot and in fact represents
>	   discrimination on basis of race and sex.
        3. ""The Buddy System"" guarantees FREEDOM from
	   JUSTICE for ALL.
	4. ""Nepotism"" epitomizes America's highest
	   ideals -- dedication to the time honored
	   principle of rewarding MERIT and PURITY,
	   and equivocal opportunity according to
	   race, creed, sex, and political affiliation.
				-- SJBerry & MEllis
	Complacency is Responsibility
	Conformity is Equality
	Purity is Merit
-michael","1cPOr7eTsycJ",10,1985-05-31,16,1
"NG04_TH03175_CM00021","netpolitics","NG04","NG04_TH03175","TH03175_CM00021","TH03175","CM00021","TH03175_CM00021","Ed Gould",1985-05-31 13:21:19,"In article <8...@mnetor.UUCP> cle...@mnetor.UUCP (Chris Lewis) writes:
>
>For most people in a position to hire people (at least in the computer
>industry) I believe that the primary criteria for hiring people is that
>they find the best person for the job.  I don't think racial/sexual
>biases are particularly prevalent anymore especially in highly technical 
>areas (though handicapped *might* be).
A study just released by a group at Stanford shows that women in technical
fields make less than men, and hold fewer management positions, by *more*
than the natinal average.  In other words, discrimination in the high-tech
world is worse.  My own observations seem to yield the same conclusions
about minority races, with the possible exception of Asians, whose
culture predisposes them to work inordinately harder than us honkies.
> ...
>
>Considering the long way society has come since the '30s and '40s it
>would be far better to let things alone and the problem of discrimination
>will disappear as it has been doing - things have been happening
>without anybody really noticing.
Things have been happening - maybe without people noticing, but if
so only because they're happening too slowly - only because people
continue to *do* things about it.  If we stop actively striving for
equality, then we'll surely degenerate back to where we were - maybe
as far back as the early 19th century and beyond.  Remember those times
from your history lessons (you *did* study basic history in school,
didn't you) when people were actually *bought and sold*?  I sure don't
want to go back there, nor, I suspect, do you.
-- 
Ed Gould		    mt Xinu, 2910 Seventh St., Berkeley, CA  94710  USA
{ucbvax,decvax}!mtxinu!ed   
+1 415 644 0146","muJjNm9_idoJ",13,1985-05-31,-4,1
"NG04_TH03175_CM00025","netpolitics","NG04","NG04_TH03175","TH03175_CM00025","TH03175","CM00025","TH03175_CM00025","Michael M. Sykora",1985-06-01 10:51:00,">/* o...@whuxl.UUCP (SEVENER) /  9:32 am  May 31, 1985 */
>> >But why on earth is it wrong to require that each person have a fair
>> >chance to be hired, free from the handicap of racist and sexist
>> >attitudes?
>> Because such measures interfere with the employer's property rights,
>> and, perhaps, the employer's right to hold racist and sexist opinions.
>Under this argument we might as well go back to separate facilities for
>blacks and whites.  We may as well return to the days when bus companies
>(often publicly owned and operated) decided that one of their ""rights""
>was to make black people ride in the back of the bus for no other reason
>than being a different color.  We might as well return to the days
>when people had to pay to vote - after all their voting may interfere
>with ""employer's property rights"".
Why do you say ""we might as well . . ."" ?  Are you implying that that is
what I meant?  Clearly, I said no such thing.
The anology between the bus companies and voting is absurd!
Voting has nothing to do with property rights.
 
>This same argument could be used to justify wholesale firing of Jews:
>after all, employers can do anything they want, including discriminate
>against a whole group of people.
If they so wish.
 
>Employers have every right to hold racist and sexist attitudes.
>That does *not* give them the right to blatantly discriminate against
>people because they don't like the color of their skin.
>The rule of law in a democracy calls for *equal treatment under the law*.
If this means violating property rights then the law should be changed.
A free society demands that rights always be respected.
 
>When the exact same resume yields the male name an interview and not
>the female name, then this seems to me to be strong evidence of
>unconscious prejudice on the part of employers.  It is this prejudice
>that affirmative action programs are designed to compensate for.
If woman X is dicriminated against because of her sex, Male Y gets the
job, and the gov't. then steps in and urges employers to hire
woman Z, how is woman X being compensated?
 
>I am appalled at the acceptance of rascism implied by Mr. Sykora's
>argument.
What exactly do you mean by acceptance?
>                tim sevener   whuxl!orb
							Mike Sykora","-IjhXTQuRYYJ",10,1985-06-01,-3,1
"NG04_TH03175_CM00028","netpolitics","NG04","NG04_TH03175","TH03175_CM00028","TH03175","CM00028","TH03175_CM00028","Steven List @ Uncle Bene's Farm",1985-06-02 17:43:51,"
I'm curious about something here.  While I agree with the first comment
(AA is MORE THAN a fair shot), I wonder if the stats quoted by JB are
(1) accurate and (2) represent proportions of the WORKING population.
Is AA truly an attempt to enforce equity, or is it a drawn-out guilt
trip?  Why shouldn't employers/recruiters be free to hire on the basis
of qualifications?
Maybe I'm naive in this, but it seems to me that while the population
may be 51% female, the working population is not.  I live in a nice
suburban area (called Silicon Valley :-)) and find that there are many
women who not only are not part of the working population, but do not
wish to be.  How does that fit in?  In general, I resent any RULE which
restricts my freedom to hire.  Is it rational to be able to discriminate
on the basis of tobacco smoking but not on criminal record or sexual
preference?  Don't misunderstand - I am opposed to discrimination on the
basis of anything other than qualifications.  But either the whole thing
has to hold together or it should be canned.
                                     /-\  
:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:
:                  Steven List @ Benetics Corporation                         :
:                              
(415) 940-6300
                                 :
:                  {cdp,idi,oliveb,tolerant}!bene!luke!steven                 :
:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:
                                     \-/","m9n27qdh6yoJ",17,1985-06-03,0,1
"NG04_TH03175_CM00033","netpolitics","NG04","NG04_TH03175","TH03175_CM00033","TH03175","CM00033","TH03175_CM00033","SEVENER",1985-06-03 08:53:50,"Mark Modig's article reflects some common misconceptions about
Affirmative Action programs and hiring goals:
> From Mark Modig: 
> What the above definition of affirmative action does is impose
> quotas on a business.  About 51% of your employees must be women,
> about 49% must be men, (the rest I guess could be anything), and
> similarly for a racial distribution.  I am assuming that these
> quotas are based on national figures, as the racial makeup of
> different areas of the country can be quite disparate.
> 
This is *not true*.  Affirmative Action does *not* mean that any employer
*must* hire 51% women , 11% blacks, and x% other minorities.  It means
that employers should strive to attain these goals and make progress
towards attaining them.
 
> These quotas are inherently unfair, in my view, because one of the
> primary determinations of an applicant's fitness for a job would be
> whether or not the applicant was of the proper race and sex.
> 
Again, this is simply *not* true. Nobody is saying that any black high school
dropout can apply for a job as a programmer and any other kind of job and
get hired simply because she is black. The *primary* determinants of any
hiring decision are qualifications to do the job.  The fact is that in
many fields there are actually many more people qualified to do the job
than there are job openings.  The other fact is that discrimination has been
entrenched in many places and exists today.  Right now there is not a single
black dancer in the Rockettes of Radio City Music Hall. Not one.  In fact
there have been over 5000 Rockettes since they were founded-and in over 40 years
not a single one of them has been black, red or anything but lily-white.
Is this because there are no qualified black female dancers? Certainly not.
It is because of an entrenched policy of white only dancers.
The same thing occurs on a smaller scale throughout this country sad to say.
> 
> It would be conceivable under such a system that I couldn't hire
> people I wanted to hire because they weren't of the proper sex or
> race.  To me, that's not fair.
> 
If somebody is unequivocally the best-qualified applicant then 
there is nothing to stop that person being hired so long as s/he
is a U.S. citizen.  However if ""I want to hire fellow white good ole
boys"" *because they are ""white good ole boys"" then that is unfair.  
In fact that is what often happens.
Affirmative Action programs attempt to counter that inherent bias.
> What is fair?  Well, my company's affirmative action policy as I
> understand it comes pretty close I think.  First and foremost in
> consideration is the applicant's ability, along with experience,
> personability, would the applicant get along well with others, etc.
> Then, and only then, would affirmative action considerations come
> into play.  Essentially, the policy is to use affirmative action
> considerations to break a tie that can't reasonably be broken in any
> other way.  But along with this are workshops held here to let
> current employees gain an understanding of the problems faced by
> minorities and women and to explain the affirmative action policy, plus
> presentations at schools and other places encouraging minorities and
> women to consider applying.
> Mark Modig
Your company's affirmative action policy, Mark, is *precisely* what
affirmative action programs are! They are not ""mandated quotas"" they are
not meant to make hiring decisions based solely upon race or sex, they
are not meant to discriminate against *any* group.  They are meant to
give groups which have always been discriminated against an even break.
The Rockettes are simply one among thousands of groups and organizations
which have not given discrminated groups an even break.
                tim sevener whuxl!orb","b01bop5Bt20J",8,1985-06-03,8,1
"NG04_TH03175_CM00036","netpolitics","NG04","NG04_TH03175","TH03175_CM00036","TH03175","CM00036","TH03175_CM00036","Richard Carnes",1985-06-03 12:47:13,"In article <> br...@looking.UUCP (Brad Templeton) writes:
>I will always maintain that my skin colour and other non-competence
>related characteristics should not be considered in passing judgement on
>me.  
Affirmative action doesn't require anyone to pass judgment on you on
the basis of your race or sex.  It makes your race or sex one
criterion among others for the employer's decision on whether to hire
you, within the specific context defined by a particular AA program.
>Anyone who states otherwise is a racist by most definitions of that
>word.  I don't care what their goal is, they are still racists.
This is our old friend the argument from name-calling.  It generates
heat rather than light, so could we please refrain from using it on
the net?  
In my everyday encounters with people, I treat women and blacks
somewhat differently from white males, that is, my knowledge of a
person's race or sex can and usually does affect my actions in some
way.  Part of the reason for this difference is my knowledge that
both groups suffer from deep-rooted and tenacious prejudices in our
society, and that this is an important factor in the life of each
individual woman or black.  This does not mean that I have judged the
individual to be better or worse merely because he or she is black or
female, and I don't see how it makes me a racist or sexist.
Richard Carnes, ihnp4!gargoyle!carnes","DvpTjtIp3OUJ",12,1985-06-03,-5,1
"NG04_TH03175_CM00037","netpolitics","NG04","NG04_TH03175","TH03175_CM00037","TH03175","CM00037","TH03175_CM00037","Scott Berry the Unbeliever",1985-06-03 16:34:04,"From: car...@gargoyle.UChicago.UUCP (Richard Carnes)
-> Affirmative action doesn't require anyone to pass judgment on you on
-> the basis of your race or sex.  It makes your race or sex one
-> criterion among others for the employer's decision on whether to hire
-> you, within the specific context defined by a particular AA program.
I fail to see any real difference.  In making race or sex a criterion,
the employer is making a judgement; he/she is judging your ability to fill
the job opening.  Under the quota system (which admittedly is only part
of AA), that job is suited only for blacks/females/etc.  He/she is in 
effect saying: ""I don't care what your qualifications are, you are 
white/male, and I've already met my quota for the year.  Sorry.""
-> Richard Carnes, ihnp4!gargoyle!carnes
	Scott Berry","f_LdgjnYkxsJ",16,1985-06-03,3,1
"NG04_TH03175_CM00038","netpolitics","NG04","NG04_TH03175","TH03175_CM00038","TH03175","CM00038","TH03175_CM00038","C.E.JACKSON",1985-06-03 16:46:08,"In article <9...@houxf.UUCP>, 923...@houxf.UUCP (T.SIEFRING) writes:
>           51 % ??????? in work force ?
> 
>                     Fine, even good ( at equal pay for equal work !!!!!!!)
> 
>           51 % ??????? in work force at all levels ?
> 
>                      Fine , even good, IF qualified
> 
>                      Bad IF NOT qualified.
>                      (resentment,ineffiency you name it)
> 
> I use qualified above to include education, experience, competency,
> which are the general parameters used in evaluating someone for a
> promotion. Anyone think these should be changed ????????
---------------------------------------------------------
First, I find that many white males are promoted for reasons other 
than education, experience, competency, etc. and that even
when those reasons are a factor, other factors also come into
play. People are promoted or hired or not fired because they go to church
with the person making the decision (or someone known to the
person making the decision), because they belong to the same
fraternity, because they lived in the same town or because they 
went to the same school. People who have these kinds of close
personal contacts with those in power are more likely to get
breaks than those who don't. Because of America's habits &
history, blacks are less likely to live in the same
towns/neighborhoods with whites, less likely to attend the
same schools or belong to the same fraternities, social clubs
or churches. Women are also less likely to have professional
or quasi-professional contacts with the males in power.
Therefore, AA policies help to make up for the difference in
access to opportunities that currently exists.
Second, I think one thing AA tries to do is question what
really constitutes valid ""experience."" Let's consider the case
of medical school admissions. I would suggest that the
experience of being discriminated against (which IS the case
for most blacks and women) has made them, in general, less arrogant than
white males. I would also suggest that the arrogance of the
white male medical establishment is one reason for the
skyrocketing malpractice insurance & higher medical costs.
Shouldn't the experience of not thinking you were born god of
the universe be considered as a valid criterion in evaluating
medical school admissions? Being the child of a doctor is
considered a valid criterion--how many blacks have had that
opportunity denied to them? And wouldn't someone who grew up
in a ghetto be more willing to practice there AND better at it
than some rich WASP from the suburbs whose dad was a doctor?
I personally would rather go to a black doctor who made B's in
college & didn't think s/he knew everything in the world than
some arrogant white male who got all A's but forgot that I was
a human being. The truth of the matter is that I don't have to
make that choice--actually, most black & female medical school
graduates are MORE qualified (in terms of their grade point
averages than white males--& in my experience, generally far
more sensitive.)
Medical school is one example, but I suggest that there are
many professions and jobs in which the experiences that this
sexist and racist society forces blacks and women to undergo
gives blacks and women a qualification that
employers/admissions people/whomever need to consider in
evaluating performance. 
> 
> The human race generally evolves at it's own pace, if left alone, now if anyone
> wants radical change then revolution will be needed. Now I'm sure there are 
> militants on both sides of the fence that would embrace the thought of 
> revolution.
Or perhaps you need militants pushing for revolution to force
the more conservative majority to ""evolve."" Do you really
think that if the 60s, with its militant push for civil rights
*hadn't* happened, that blacks would be as well off as they
are today? I think we'd still be where South Africa is.","7sXvskUPHuwJ",16,1985-06-03,-1,1
"NG04_TH03175_CM00039","netpolitics","NG04","NG04_TH03175","TH03175_CM00039","TH03175","CM00039","TH03175_CM00039","C.E.JACKSON",1985-06-03 17:46:08,"> >Yes, disadvantaged poor whites may be outraged.  
Some number of states, for example, Kentucky & Minnesota have special programs
to benefit disadvantaged citizens from particular, primarily ""white"" regions 
of their states (Appalachia & the Iron Range, respectively). I happen to know 
about these programs because I have lived in those states. These programs
do not seem to receive the national attention that AA programs do.
My point is twofold: 
1) There ARE programs in place that primarily benefit whites/men. 
2) People don't complain about them either because they are accepted as part
of the status quo (& I'm not saying that those people in Appalachia &
the Iron Range don't NEED help) or that people don't somehow consider that
discrimination.
> For most people in a position to hire people (at least in the computer
> industry) I believe that the primary criteria for hiring people is that
> they find the best person for the job.  I don't think racial/sexual
> biases are particularly prevalent anymore especially in highly technical 
> areas (though handicapped *might* be). 
Either life is radically different in Canada or you just haven't talked to
many of the people who've been discriminated against. 
Recruiters tend to hire people they like, & in many cases the people they like
are like themselves. If, for historical reasons, the people who hired the
recruiters are white males, the recruiters are going to take the work of
white males more seriously.
Also, discrimination is not always overt, nor does it simply start at the
job market. In my high school, girls weren't allowed in the computer club.
(This is a public high school, mind you.) Recent studies have shown that
even when girls allowed to use the computers that teachers still tend to 
let the boys use them more often. Girls are less likely to be encouraged
to stay in advanced math classes.
> But, past prejudice doesn't alleviate the fact of someone not being
> best-of-the-applicants qualified for a particular job *now*.
I don't think the prejudice is ""past.""
And have you *never* worked with an incompetent white male? I hear all
of these complaints about AA discriminating against these postively
brilliant white males who are incredibly overqualified & I look around
me, & when I look at the people who are incompetent, whom do I see in amazingly
disproportionate numbers? Despite the alleged ""reverse discrimination"" of
AA? White males.
If the ""best-of-the-applicants"" were all that were/are considered without
AA then how did all this white male dead weight get to where it is?
C. E. Jackson
ihnp4!lznv!cja","FCTKor6hJGYJ",17,1985-06-04,-4,1
"NG04_TH03175_CM00040","netpolitics","NG04","NG04_TH03175","TH03175_CM00040","TH03175","CM00040","TH03175_CM00040","C.E.JACKSON",1985-06-03 20:41:38,"> What is fair?  Well, my company's affirmative action policy as I
> understand it comes pretty close I think.
> Essentially, the policy is to use affirmative action
> considerations to break a tie that can't reasonably be broken in any
> other way.  But along with this are workshops held here to let
> current employees gain an understanding of the problems faced by
> minorities and women and to explain the affirmative action policy, plus
> presentations at schools and other places encouraging minorities and
> women to consider applying.
> 
> Job discrimination is a problem.  But it is a problem that isn't
> going to be solved by simply changing which groups are the target of
> such discrimination.  I, for one, will fight against such quotas 
> until they put the last nail in my coffin.
> 
Before there were quotas, there was EEO, which stipulated
that people/companies shouldn't discriminate. People continued
discriminating. Companies, ignoring the call of the allegedly
""free"" marketplace (which would presumably encourage them to
hire the ""best qualified"" candidate regardless of race, sex,
etc.), continued to discriminate. 
The government then set up guidelines for ideal minority/female employment. 
These guidelines were not 51% for women and 11%, but much
lower & tailored to job type/regions. For instance, if 10% of all
graduating B.E.E. people were women for a given year, the
government guidelines suggested that 10% of the new hires in
EE-related fields be women. Regardless of the fact that women's 
GPA's tend to be somewhat higher than men's (which would lead one to 
believe that in a ""free"" market, the best jobs would be more likely to
go to women & fewer women would be without jobs), companies
still failed to meet the guidelines. Many companies failed to
even come *near* the guidelines.
Depending on how miserably & flagrantly the companies thumbed
their noses at the government's guidelines, the government
retaliated with quotas.
You and I both work for AT&T. In the 60-70s, AT&T suffered a few 
class action suits & basically instituted the AA policy that you suggested
was fair. AT&T did not do so, as I understand the company's
history, because it particularly cared about women or blacks
but because it had enough other kinds of lawsuits pending
(from within & without the government) wanted to avoid ones
about discrimination. So it came up with a voluntary policy &
even attempts to enforce the policy so that it doesn't have to worry
about government-imposed quotas.
Other companies were less distracted, less foresighted, sleazier
& more bigoted. The government then imposed quotas on them.
I think you underestimate what a fundamentally decent company
we work for--what do you do with companies that defy the law?
AA is a tool in implementing the goals of the 1965 Civil
Rights Act. It is a tool that was used by the Justice
Department until 1981, & was applied differently to different
situations. There is NO law anywhere that says in all
occupations everywhere, the nation must have 51% female
employment & 11% black employment. It is only a tool that is
used to enforce the law. The Reagan Administration chooses not
to use it, but has not substituted any other tool to replace
it. One reason I am so interested in defending AA is that I
have yet to see a better tool (& yes this is a flawed one, but
what IS the alternative--the only real one I've heard
suggested is to wait for society to ""evolve."" It's a funny
concept of law & justice to say that my best hope is to work
so that my greatgranddaughter gets the justice I am denied). 
In discarding this tool, it seems as if the Reagan Administration 
has given up enforcing the law altogether (RR WAS against the 1965 
Civil Rights Act when it came out, you know). I find that idea 
far more repugnant than quotas imposed on lawbreakers. 
Why are AA quotas seen as more offensive than forcing
companies to comply with the Clean Air Act? In 1965, the government
said it's illegal to discriminate, just as the government said
that it is illegal to pollute. In the late 60s, the government
saw that many industries polluted & many discriminated.
To rectify this problem, suggested guidelines were drawn up in
both instances. Those companies which complied, like AT&T,
were left alone (on that issue :-}). Those which did not were 
regulated more carefully.
How would you like to see the government enforce the law?
Are you suggesting that the government should not enforce the
law? Isn't it a violation of RR's oath of office not to
enforce the law?
When companies violate the 1965 Civil Rights Act, what would
YOU have the government do to force them to comply?
C. E. Jackson
ihnp4!lznv!cja","1JWgShyqWk8J",20,1985-06-04,-18,1
"NG04_TH03175_CM00044","netpolitics","NG04","NG04_TH03175","TH03175_CM00044","TH03175","CM00044","TH03175_CM00044","Michael M. Sykora",1985-06-04 10:39:00,">/* e...@mtxinu.UUCP (Ed Gould) /  1:21 pm  May 31, 1985 */
>A study just released by a group at Stanford shows that women in technical
>fields make less than men, and hold fewer management positions, by *more*
>than the natinal average.  In other words, discrimination in the high-tech
>world is worse.
A conclusion as to whether or not there is more discrimination in the
high-tech world than in other fields, or, for that matter, whether or not
there is a significant amount of discrimination in the high-tech world at
all, cannot be determined merely from the evidence cited above.
> . . .  If we stop actively striving for
>equality, then we'll surely degenerate back to where we were - maybe
>as far back as the early 19th century and beyond.  Remember those times
>from your history lessons (you *did* study basic history in school,
>didn't you) when people were actually *bought and sold*?  I sure don't
>want to go back there, nor, I suspect, do you.
Perhaps you can explain to those of us who slept thru history class
how an employers' using factors other than employees' performance,
ability, etc. (e.g., race, religion, sex, shoe size, etc.) will lead
to slavery.
>Ed Gould		    mt Xinu, 2910 Seventh St., Berkeley, CA  94710  USA
						Mike Sykora","ddbN7A2p1LQJ",10,1985-06-04,-1,1
"NG04_TH03175_CM00047","netpolitics","NG04","NG04_TH03175","TH03175_CM00047","TH03175","CM00047","TH03175_CM00047","Richard Carnes",1985-06-04 18:21:52,"Clayton Cramer writes:
> To claim that affirmative action ""does not require an employer to
> hire anyone who is not among the best qualified candidates for a
> position..."" is utterly false. 
Does anyone have statistics to show that AA results in a significant
number of less qualified or unqualified persons being hired?  So far
all I have heard is anecdotal evidence, but storytelling is suspect
when the issue is ideologically charged, as with AA.  Also, it's
often possible to bring a less well qualified person up to standard
by training.  
> But knowing that the
> government *does* promote racism and sexism through affirmative action
> generates resentment that doesn't need to be there --- if the government
> would just obey the 14th Amendment.
Again, I'd like to see some hard evidence that AA fosters racist
attitudes among the white working class, many of whom are already
sufficiently racist.  Even assuming it does, is that a good reason to
oppose it?  Desegregation and the civil rights activism of the 60's
generated a white backlash that aided George Wallace.  I'm not sure
that this means that the sit-ins and marches were a bad idea.  
I'd also like to hear some constructive suggestions from the
opponents of AA as to how to end the caste-like division of our
society in which some groups are perceived as innately inferior, a
division which perpetuates itself over the generations.  Racial and
sexual prejudice and discrimination are alive and well in 1985.
Saying that economic rationality will solve the problem doesn't cut
it:  it just assumes away the problem.  Prejudice and the resulting
discrimination are by definition irrational; the fact that economic
rationality often conflicts with this irrationality isn't sufficient
to show that rationality will win out.  I've seen lots of crocodile
tears (especially from the Reagan Admin.) about discrimination and
not much in the way of workable suggestions for ending it.  Nothing
is more powerful than an idea whose time has come because it serves
the self-interest of powerful people; and nothing mobilizes stronger
ideological opposition than an idea that threatens the privileged
position of the powerful, such as the well-off white males whose
interests the Reagan Administration looks after.
> Mr. Carnes: do you know how to tell that someone has lost an argument?
> They resort to ad hominem arguments, as you did in that last paragraph.
You're right that my rhetoric was getting out of hand in that
article; but let me point out that you and others have referred to
affirmative action as ""government-promoted racism.""  It's both absurd
and insulting to its supporters to call a program ""racist"" whose
whole purpose is to attack racial, ethnic, and sexual prejudice and
their effects.  It's mere name-calling as a substitute for rational
arguments that AA is unjust, and it led me to wonder what state of
mind could generate that kind of rhetoric.
Richard Carnes, ihnp4!gargoyle!carnes","-Q-GxKsrioYJ",18,1985-06-05,-7,1
"NG04_TH03175_CM00049","netpolitics","NG04","NG04_TH03175","TH03175_CM00049","TH03175","CM00049","TH03175_CM00049","Chris Lewis",1985-06-05 10:27:28,"In article <1...@lzwi.UUCP> c...@lzwi.UUCP (C.E.JACKSON) writes:
>> they find the best person for the job.  I don't think racial/sexual
>> biases are particularly prevalent anymore especially in highly technical 
>> areas (though handicapped *might* be). 
>Either life is radically different in Canada or you just haven't talked to
>many of the people who've been discriminated against. 
Life must be different in Canada - most of the places (IBM, AES and
BNR - all pretty big companies) that I have worked at have been balanced 
pretty well - some disproportionately well.  I've had lots of opportunity 
to talk to people who were in the groups that are supposed to be 
discriminated against.
>Recruiters tend to hire people they like, & in many cases the people they like
>are like themselves. If, for historical reasons, the people who hired the
>recruiters are white males, the recruiters are going to take the work of
>white males more seriously.
Recruiters hiring people that they know (somehow, via Church, clubs,
social groups etc.) or indirectly know of because of what area they
are in the social group isn't necessarily discrimination.  Many times
it makes perfect sense because the recruiter already knows what they
are like.  It's a lot safer to hire a known person than someone that
you know from nothing more than an half an hour interview.
Yes, maybe the inclusion of certain minorities in certain groups
(eg: particular religious denominations) isn't proportionate.
Sometimes that may be discrimination (and usually past discrimination)
That can be a problem.  However, would you like to impose a requirement
that 10% of all Catholics in the U.S. must be black?
Then again, most of the recruiters that I have dealt with have been
female anyways.
>Also, discrimination is not always overt, nor does it simply start at the
>job market. In my high school, girls weren't allowed in the computer club.
What!  Holy smokes, you'd never get away with that in most cities in
Canada.  Amateur hockey is even becoming co-ed (tho slowly).
>(This is a public high school, mind you.) Recent studies have shown that
>even when girls allowed to use the computers that teachers still tend to 
>let the boys use them more often. Girls are less likely to be encouraged
>to stay in advanced math classes.
>> But, past prejudice doesn't alleviate the fact of someone not being
>> best-of-the-applicants qualified for a particular job *now*.
>I don't think the prejudice is ""past.""
Most of it is.  I have had conversations with a lot of people (in
various minorities) that have said the same thing.
>And have you *never* worked with an incompetent white male? I hear all
Of course - lots of times.  But, at one place where I worked (one of the
companies has AA carryover from the States) almost all of the people
in my dept. were incompetent, and almost all from minorities.
>of these complaints about AA discriminating against these postively
>brilliant white males who are incredibly overqualified & I look around
>me, & when I look at the people who are incompetent, whom do I see in amazingly
>disproportionate numbers? Despite the alleged ""reverse discrimination"" of
>AA? White males.
Interesting - I haven't noticed that.  How long have they been there?
It's been my experience that incompetence is pretty well distributed
amongst various groups, except for a possible increase among white
or near-white (but not WASP) males AND females.
>If the ""best-of-the-applicants"" were all that were/are considered without
>AA then how did all this white male dead weight get to where it is?
Prior prejudice.  Even if there was currently a lot of prejudice, most
of the ""white male dead weight"" would have gotten there during prior
times (they didn't all get hired last week!) during the obviously higher
levels of discrimination.
-- 
Chris Lewis,
UUCP: {allegra, linus, ihnp4}!utzoo!mnetor!clewis
BELL: 
(416)-475-8980 ext. 321","YJorRiCjfz8J",10,1985-06-05,9,1
"NG04_TH03175_CM00050","netpolitics","NG04","NG04_TH03175","TH03175_CM00050","TH03175","CM00050","TH03175_CM00050","j...@alice.uucp",1985-06-05 12:18:56,"Carnes-->  ""I'd like some of you AA opponents to suggest alternatives""
JJ-->  I've been talking about education from EARLY CHILDHOOD everytime
the subject has EVER come up in net.politics, in fact, I've been
talking about it on nutnews from before the time that there WAS
a nut.politics.
I'll repeat it once more.
You CANNOT keep a person who's been educated and who has learned
to EXPECT, as a matter of courtesy, equal behavior down given the
current Civil Rights laws, discrimination of literate, well
educated people is just simply more effort than even most of
the worst bigots are willing to put out.   The malicious bigots
will allways exist, of course. <And can be firmly dealt with
given current (and some changes in the future, one would hope,
to include women and white males, in fact, ALL people) laws.>
I hardly claim that the world is perfect, but destroying people's
self respect via AA(and via discrimination, sexism, and 
other forms of sheer stupidity)  and expecting them to convey a good sense of
self to their offspring is a ridiculous position.
There are many psychological studies of the results of Hopelessness
and Helplessness, where the person learns that their situation and
environment are independant of their behavior.  Ghettos,
racial crime <from minorities toward the ""authority""> and many other
things are clearly indicated as the results of hopelessness.
In order to emiminate these things, one must remove the CAUSE.
It is ESSENTIAL that people be shown that there is hope, and that
they can make changes in their life VIA THEIR OWN <constructive> ACTIONS!!!, 
and that this lesson be conveyed to the offspring.   Current
AA methods don't do this very well, although it is entirely likely
that they're better than nothing as far as as the subject is concerned.
The problem with current AA methods is that they further discrimination
in the job/marketplace because (among other things) they give the
bigots an EXCUSE to continue discriminating.  <They also create
dangerous situations for people, crime, assault, and a lot of
other bad things, but it's not clear that the amount created
is less than the amount prevented.>
The message?  TEACH, and hold people responsible for their
own actions.  If it is shown that race or sex is an issue
in a given situation, punish the person/persons directly responsible,
not the current employees.
Above all, DON'T GIVE THE PREVIOUS ""PRIVLEDGED"" CLASS A SENSE
OF HOPELESSNESS.    To do so only creates hate, and a new class
of unhappy people (who, given the power that they DO hold,
will ensure that nobody winds up happy.)
Remember.  If you kick someone who doesn't deserve it, they will
become your enemy.  If you work with that person to a solution
satisfactory to both, you have gained an ally.  (If you kick
a person who has deliberately hurt you, that's another story.)
Any system that PRESUMES guilt (as AA does, in practice)
is kicking those who don't deserve it along with those
who do.  Who needs more enemies?
-- 
TEDDY BEARS HAVE LIMITED PATIENCE! THEY DO EVENTUALLY GET HUNGRY!
""Let us remember my cat, Geoffrey, ...""
(ihnp4/allegra)!alice!jj","fuE3R0gD_VYJ",12,1985-06-05,-18,1
